"Dataset_ID"	"Continent"	"Sample_ID"	"Age_BP"	"Distance_weighting"	"Basin_type"	"Basin_Area"	"Basin_Diameter"	"RPP_Set"	"Basin_Source"	"Pollen_Source_Radius"	"Pollen_Source_Area"	"Median_rel_influx_at_PSR"	"Std_rel_influx_at_PSR"	"Alnus.mean"	"Amaranthaceae.mean"	"Apiaceae.mean"	"Artemisia.mean"	"Asteraceae.mean"	"Betula.mean"	"Brassicaceae.mean"	"Campanulaceae.mean"	"Caprifoliaceae.mean"	"Caryophyllaceae.mean"	"Celastraceae.mean"	"Cornus.mean"	"Corylus.mean"	"Crassulaceae.mean"	"Cyperaceae.mean"	"Elaeagnaceae.mean"	"Ericales.mean"	"Fabaceae.mean"	"Fraxinus.mean"	"Gentianaceae.mean"	"Geraniaceae.mean"	"Indeterminable.mean"	"Juncaceae.mean"	"Juniperus.mean"	"Nartheciaceae.mean"	"Onagraceae.mean"	"Orobanchaceae.mean"	"Picea.mean"	"Pinus.mean"	"Plantaginaceae.mean"	"Poaceae.mean"	"Polygonaceae.mean"	"Populus.mean"	"Primulaceae.mean"	"Prunus.mean"	"Quercus.mean"	"Ranunculaceae.mean"	"Rosaceae.mean"	"Rubiaceae.mean"	"Rumex.mean"	"Salix.mean"	"Sorbus.mean"	"Thalictrum.mean"	"Tilia.mean"	"Ulmus.mean"	"Urticaceae.mean"	"Alnus.median"	"Amaranthaceae.median"	"Apiaceae.median"	"Artemisia.median"	"Asteraceae.median"	"Betula.median"	"Brassicaceae.median"	"Campanulaceae.median"	"Caprifoliaceae.median"	"Caryophyllaceae.median"	"Celastraceae.median"	"Cornus.median"	"Corylus.median"	"Crassulaceae.median"	"Cyperaceae.median"	"Elaeagnaceae.median"	"Ericales.median"	"Fabaceae.median"	"Fraxinus.median"	"Gentianaceae.median"	"Geraniaceae.median"	"Indeterminable.median"	"Juncaceae.median"	"Juniperus.median"	"Nartheciaceae.median"	"Onagraceae.median"	"Orobanchaceae.median"	"Picea.median"	"Pinus.median"	"Plantaginaceae.median"	"Poaceae.median"	"Polygonaceae.median"	"Populus.median"	"Primulaceae.median"	"Prunus.median"	"Quercus.median"	"Ranunculaceae.median"	"Rosaceae.median"	"Rubiaceae.median"	"Rumex.median"	"Salix.median"	"Sorbus.median"	"Thalictrum.median"	"Tilia.median"	"Ulmus.median"	"Urticaceae.median"	"Alnus.q90"	"Amaranthaceae.q90"	"Apiaceae.q90"	"Artemisia.q90"	"Asteraceae.q90"	"Betula.q90"	"Brassicaceae.q90"	"Campanulaceae.q90"	"Caprifoliaceae.q90"	"Caryophyllaceae.q90"	"Celastraceae.q90"	"Cornus.q90"	"Corylus.q90"	"Crassulaceae.q90"	"Cyperaceae.q90"	"Elaeagnaceae.q90"	"Ericales.q90"	"Fabaceae.q90"	"Fraxinus.q90"	"Gentianaceae.q90"	"Geraniaceae.q90"	"Indeterminable.q90"	"Juncaceae.q90"	"Juniperus.q90"	"Nartheciaceae.q90"	"Onagraceae.q90"	"Orobanchaceae.q90"	"Picea.q90"	"Pinus.q90"	"Plantaginaceae.q90"	"Poaceae.q90"	"Polygonaceae.q90"	"Populus.q90"	"Primulaceae.q90"	"Prunus.q90"	"Quercus.q90"	"Ranunculaceae.q90"	"Rosaceae.q90"	"Rubiaceae.q90"	"Rumex.q90"	"Salix.q90"	"Sorbus.q90"	"Thalictrum.q90"	"Tilia.q90"	"Ulmus.q90"	"Urticaceae.q90"	"Alnus.q10"	"Amaranthaceae.q10"	"Apiaceae.q10"	"Artemisia.q10"	"Asteraceae.q10"	"Betula.q10"	"Brassicaceae.q10"	"Campanulaceae.q10"	"Caprifoliaceae.q10"	"Caryophyllaceae.q10"	"Celastraceae.q10"	"Cornus.q10"	"Corylus.q10"	"Crassulaceae.q10"	"Cyperaceae.q10"	"Elaeagnaceae.q10"	"Ericales.q10"	"Fabaceae.q10"	"Fraxinus.q10"	"Gentianaceae.q10"	"Geraniaceae.q10"	"Indeterminable.q10"	"Juncaceae.q10"	"Juniperus.q10"	"Nartheciaceae.q10"	"Onagraceae.q10"	"Orobanchaceae.q10"	"Picea.q10"	"Pinus.q10"	"Plantaginaceae.q10"	"Poaceae.q10"	"Polygonaceae.q10"	"Populus.q10"	"Primulaceae.q10"	"Prunus.q10"	"Quercus.q10"	"Ranunculaceae.q10"	"Rosaceae.q10"	"Rubiaceae.q10"	"Rumex.q10"	"Salix.q10"	"Sorbus.q10"	"Thalictrum.q10"	"Tilia.q10"	"Ulmus.q10"	"Urticaceae.q10"	"Alnus.sd"	"Amaranthaceae.sd"	"Apiaceae.sd"	"Artemisia.sd"	"Asteraceae.sd"	"Betula.sd"	"Brassicaceae.sd"	"Campanulaceae.sd"	"Caprifoliaceae.sd"	"Caryophyllaceae.sd"	"Celastraceae.sd"	"Cornus.sd"	"Corylus.sd"	"Crassulaceae.sd"	"Cyperaceae.sd"	"Elaeagnaceae.sd"	"Ericales.sd"	"Fabaceae.sd"	"Fraxinus.sd"	"Gentianaceae.sd"	"Geraniaceae.sd"	"Indeterminable.sd"	"Juncaceae.sd"	"Juniperus.sd"	"Nartheciaceae.sd"	"Onagraceae.sd"	"Orobanchaceae.sd"	"Picea.sd"	"Pinus.sd"	"Plantaginaceae.sd"	"Poaceae.sd"	"Polygonaceae.sd"	"Populus.sd"	"Primulaceae.sd"	"Prunus.sd"	"Quercus.sd"	"Ranunculaceae.sd"	"Rosaceae.sd"	"Rubiaceae.sd"	"Rumex.sd"	"Salix.sd"	"Sorbus.sd"	"Thalictrum.sd"	"Tilia.sd"	"Ulmus.sd"	"Urticaceae.sd"
45636	"Europe"	"38"	8121	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	1.0130645	0	0	0	2.7572175	40.1988125	0	0	0	0	0	0	1.070358	0	1.1415875	0	4.0505585	0	0.3852325	0	0	5.1477675	0	1.005019	0	0	4.0456365	0	0.8473335	0	3.851555	0	0.499431	0	0	0	0	7.4627015	0	5.9937765	18.3503725	1.889849	0	0	0.2897585	0	0.992	0	0	0	2.702	40.1635	0	0	0	0	0	0	1.061	0	1.112	0	3.9265	0	0.37	0	0	4.777	0	0.966	0	0	3.7845	0	0.825	0	3.7595	0	0.3145	0	0	0	0	7.2845	0	5.8625	18.1635	1.656	0	0	0.2505	0	1.3831	0	0	0	6.1565	46.2995	0	0	0	0	0	0	2.0851	0	2.5574	0	7.1121	0	0.75	0	0	8.1012	0	1.4402	0	0	7.9419	0	1.169	0	5.8621	0	0.945100000000001	0	0	0	0	10.5138	0	9.157	25.3309	3.5201	0	0	0.7101	0	0.666	0	0	0	0	34.5671	0	0	0	0	0	0	0	0	0	0	1.3519	0	0	0	0	2.5997	0	0.5969	0	0	0	0	0.541	0	1.9109	0	0	0	0	0	0	4.5972	0	3.0281	11.8319	0.555	0	0	0	0	0.277345862964642	0	0	0	2.6371768801395	4.52463986758166	0	0	0	0	0	0	0.759830313878661	0	1.1537824679442	0	2.33335961740359	0	0.275082648808659	0	0	2.5193228080477	0	0.344504630388591	0	0	2.86558073902197	0	0.250227380893507	0	1.53997468712752	0	1.06548480382058	0	0	0	0	2.35046292278211	0	2.41734335562767	5.18036016068777	1.29144546260787	0	0	0.312336692180716	0
45636	"Europe"	"39"	8344	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.4377365	0	0	0	0	29.065378	0	0	0	0	0	0	0.458216	0	9.3059875	0	4.418263	1.141379	0	0	0.481729	7.216866	0	2.307976	0	0	1.6004415	0	0.674403	0	2.0670645	0	0.2254815	0	0	0	0	8.836445	0	2.412955	25.7659825	3.1149165	0	0	0.468768	0	0.428	0	0	0	0	28.824	0	0	0	0	0	0	0.43	0	9.2585	0	4.2685	1.0555	0	0	0.4195	6.736	0	2.223	0	0	1.5495	0	0.66	0	2.0075	0	0.11	0	0	0	0	8.6625	0	2.335	25.55	2.8585	0	0	0.4125	0	0.651	0	0	0	0	33.7596	0	0	0	0	0	0	1.009	0	12.7945	0	7.2967	2.7214	0	0	1.2013	10.7387	0	3.067	0	0	3.7464	0	0.9311	0	3.5082	0	0.414	0	0	0	0	11.9699	0	4.2561	32.7173	5.1382	0	0	0.9461	0	0.242	0	0	0	0	24.6589	0	0	0	0	0	0	0	0	5.7988	0	1.9578	0	0	0	0	4.1275	0	1.651	0	0	0	0	0.429	0	0.8949	0	0	0	0	0	0	5.8404	0	0.7849	18.9772	1.3488	0	0	0	0	0.160797621267395	0	0	0	0	3.54352931032079	0	0	0	0	0	0	0.455226954533744	0	2.78600355621657	0	2.15656132887836	1.21513263639037	0	0	0.540901255908434	2.9176259326009	0	0.599422303533149	0	0	1.59897982564483	0	0.199964580633056	0	1.03635772974961	0	1.12230060633648	0	0	0	0	2.44687163217999	0	1.38451992137395	5.39573942617426	1.83766346566347	0	0	0.346781591079971	0
45636	"Europe"	"40"	8567	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	1.0046545	0	0.3817615	0	3.1422665	35.191612	0	0	0	0	0	0	0.6167955	0	5.0265855	0	0	0	0	0	0	4.901242	0	2.4484345	0	0	0	0	1.7506095	0	4.259714	0	0	0	0	0.2437315	0	14.705387	0	9.018622	12.1498775	5.158706	0	0	0	0	0.985	0	0.343	0	3.0175	35.006	0	0	0	0	0	0	0.596	0	4.907	0	0	0	0	0	0	4.549	0	2.3735	0	0	0	0	1.7245	0	4.1375	0	0	0	0	0.236	0	14.426	0	8.81	11.8435	4.706	0	0	0	0	1.3891	0	0.9131	0	7.1816	40.7122	0	0	0	0	0	0	1.3652	0	8.1767	0	0	0	0	0	0	7.785	0	3.3332	0	0	0	0	2.2722	0	6.5893	0	0	0	0	0.543	0	19.1142	0	13.0822	18.0637	8.0578	0	0	0	0	0.636	0	0	0	0	29.8756	0	0	0	0	0	0	0	0	2.2737	0	0	0	0	0	0	2.3639	0	1.6439	0	0	0	0	1.2628	0	2.1107	0	0	0	0	0	0	10.481	0	5.0926	6.6039	2.4996	0	0	0	0	0.295511611761861	0	0.418510102591007	0	3.08262944231334	4.25296356509188	0	0	0	0	0	0	0.606951951982822	0	2.42823222438825	0	0	0	0	0	0	2.3761308961111	0	0.681979183342869	0	0	0	0	0.398066134371434	0	1.73671629143694	0	0	0	0	0.243825080216579	0	3.46690175432158	0	3.151309596692	4.49497347008212	3.25264325797432	0	0	0	0
45636	"Europe"	"41"	8791	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.31193	0	0.418831	0.213217	3.166462	46.899288	0	0	0	0	0	0	0.6075735	0	1.350921	0	1.6152355	0	0	0	0	3.018571	0	2.0340665	0	0	0	0	1.130221	0	7.49251	0	0	0	0	0	0.765598	16.169765	0	3.6467845	8.9249005	2.2341505	0	0	0	0	0.2965	0	0.368	0.1435	3.175	46.9295	0	0	0	0	0	0	0.615	0	1.307	0	1.5705	0	0	0	0	2.71	0	1.948	0	0	0	0	1.104	0	7.3495	0	0	0	0	0	0.705	15.918	0	3.5495	8.583	1.9795	0	0	0	0	0.525	0	0.9891	0.4812	7.1434	52.8518	0	0	0	0	0	0	1.387	0	3.0304	0	3.5873	0	0	0	0	5.1671	0	2.8083	0	0	0	0	1.5642	0	10.672	0	0	0	0	0	1.7664	21.078	0	6.3841	14.099	4.115	0	0	0	0	0.138	0	0	0	0	41.0384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0597	0	1.326	0	0	0	0	0.7477	0	4.5345	0	0	0	0	0	0	11.5448	0	1.1499	4.1358	0.6457	0	0	0	0	0.160875385142577	0	0.446471998071022	0.592800345002867	3.0938923196192	4.61099866681923	0	0	0	0	0	0	0.635976326242983	0	1.35802364518054	0	1.63133556845555	0	0	0	0	2.1050103532412	0	0.599511973509237	0	0	0	0	0.317794101116355	0	2.34499766373476	0	0	0	0	0	0.778497732016849	3.71058683001578	0	2.06768163161658	3.95301390448659	1.49989120694338	0	0	0	0
45636	"Europe"	"42"	9011	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.4499645	0	0	0	0	40.253069	0	0	0	0	0	0	0	0.6592735	2.204491	0	1.256325	0	0	0	0	8.0008855	0	3.4576665	0	0	2.0366865	0	1.164737	0	7.4970825	0	0	0	0	0	0	14.6371695	0	1.926304	14.6070345	1.8493155	0	0	0	0	0.4355	0	0	0	0	40.065	0	0	0	0	0	0	0	0.555	2.143	0	1.273	0	0	0	0	7.4225	0	3.351	0	0	1.9055	0	1.147	0	7.37	0	0	0	0	0	0	14.341	0	1.8485	14.219	1.647	0	0	0	0	0.6911	0	0	0	0	45.633	0	0	0	0	0	0	0	1.6011	4.3485	0	2.92	0	0	0	0	12.0104	0	4.4982	0	0	4.6394	0	1.531	0	10.2561	0	0	0	0	0	0	19.0225	0	3.8207	20.6653	3.5006	0	0	0	0	0.23	0	0	0	0	35.0109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5219	0	2.523	0	0	0	0	0.8049	0	4.8268	0	0	0	0	0	0	10.5207	0	0	8.9538	0.4929	0	0	0	0	0.17978789748977	0	0	0	0	4.29137275849059	0	0	0	0	0	0	0	0.728215906789463	1.56302899036818	0	1.3242900095484	0	0	0	0	3.41288297403925	0	0.820221148010445	0	0	1.96946278412332	0	0.287617509458088	0	2.14381815106276	0	0	0	0	0	0	3.39596887928678	0	1.39480821282328	4.73597247330933	1.26880278578444	0	0	0	0
45636	"Europe"	"43"	9244	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.0742185	0	0	0	0	40.512254	0	0	0.7262755	0	0	0	0	0	1.258059	0	3.1118935	0	0	0	0	2.8680995	0	1.2171395	0	0	2.1688045	0	1.0144755	0.7201485	12.137467	0	0	0	0	0	0	13.1135	0	2.21912	17.116606	1.420468	0	0	0.321464	0	0.073	0	0	0	0	40.426	0	0	0.607	0	0	0	0	0	1.2505	0	3.009	0	0	0	0	2.5965	0	1.175	0	0	2.169	0	0.985	0.612	12.074	0	0	0	0	0	0	12.982	0	2.161	16.705	1.2485	0	0	0.281	0	0.169	0	0	0	0	46.1035	0	0	1.78	0	0	0	0	0	2.859	0	6.0467	0	0	0	0	5.1508	0	1.722	0	0	4.9425	0	1.4121	1.695	15.9548	0	0	0	0	0	0	17.3535	0	4.3807	23.9307	2.7805	0	0	0.774	0	0	0	0	0	0	35.1652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9539	0	0.749	0	0	0	0	0.654	0	8.5757	0	0	0	0	0	0	8.9516	0	0	10.7638	0	0	0	0	0	0.0756151676883829	0	0	0	0	4.35673556540645	0	0	0.822960373583075	0	0	0	0	0	1.28502694276845	0	2.11120043145805	0	0	0	0	1.74835555628005	0	0.393815377195213	0	0	2.20454242506959	0	0.295980399009882	0.781033244434708	2.88181004760658	0	0	0	0	0	0	3.34580562475457	0	1.58341589816235	5.18057563507371	1.12293876356164	0	0	0.33871600341508	0
45636	"Europe"	"44"	9664	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.080343	0	0	0	0	38.5829715	0	0	0.762316	0	0	0	1.880628	0	2.734153	0	4.9017135	0	0	0	0	0.7456945	0	4.0005245	0	0	2.496797	0	0.2848955	0	12.176256	0	0	0	0.7671955	0	0	9.7174195	0	3.5902055	16.3452635	0.764006	0.1696205	0	0	0	0.078	0	0	0	0	38.5395	0	0	0.649	0	0	0	1.788	0	2.683	0	4.739	0	0	0	0	0.638	0	3.872	0	0	2.345	0	0.269	0	12.1395	0	0	0	0.658	0	0	9.4995	0	3.473	15.9875	0.637	0.161	0	0	0	0.18	0	0	0	0	43.8676	0	0	1.8487	0	0	0	3.3735	0	5.336	0	8.6527	0	0	0	0	1.8661	0	5.2968	0	0	5.6212	0	0.48	0	15.836	0	0	0	1.8322	0	0	13.6095	0	6.3894	23.237	1.8485	0.378	0	0	0	0	0	0	0	0	33.2204	0	0	0	0	0	0	0.6189	0	0	0	1.6238	0	0	0	0	0	0	2.7939	0	0	0	0	0.1085	0	8.4834	0	0	0	0	0	0	6.0654	0	1.1639	9.8418	0	0	0	0	0	0.081339543960523	0	0	0	0	4.28453963497008	0	0	0.828528870461733	0	0	0	1.11708500082381	0	1.90855180191193	0	2.82454712877287	0	0	0	0	0.827263770415864	0	1.03613372686624	0	0	2.41954149485262	0	0.149241432190565	0	2.90697000961179	0	0	0	0.83304234529481	0	0	2.92955967176895	0	2.08319311443893	5.37520956810228	0.857166304167692	0.170489855637183	0	0	0
45636	"Europe"	"45"	10218	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0	0	0.3420185	0.523482	0	22.6475415	0	0	0	0	0	0	0	0	0	0	1.243208	0	0	0	0	1.7563685	0	6.0746515	0	0	0	0	0.2162245	0	12.2501115	0	0	0	0	0	0	12.5177915	0	5.559621	36.0348135	0.5684415	0	0	0.2656845	0	0	0	0.295	0.378	0	22.562	0	0	0	0	0	0	0	0	0	0	1.219	0	0	0	0	1.563	0	5.9365	0	0	0	0	0.202	0	12.1235	0	0	0	0	0	0	12.4385	0	5.3975	35.901	0.481	0	0	0.231	0	0	0	0.8031	0.918	0	26.7408	0	0	0	0	0	0	0	0	0	0	2.8003	0	0	0	0	3.2638	0	7.7356	0	0	0	0	0.368	0	15.7914	0	0	0	0	0	0	16.2802	0	8.6127	43.9832	1.3801	0	0	0.644	0	0	0	0	0.124	0	18.6419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0	4.5587	0	0	0	0	0.087	0	8.9562	0	0	0	0	0	0	8.681	0	2.7736	28.2998	0	0	0	0	0	0	0	0.356575052466898	1.07642168990747	0	3.13824159609095	0	0	0	0	0	0	0	0	0	0	1.23452302177061	0	0	0	0	1.17822002398542	0	1.28290363508574	0	0	0	0	0.111449466537735	0	2.69172189043286	0	0	0	0	0	0	3.00019099109028	0	2.28394751920753	6.16755347075524	0.649439532543997	0	0	0.279534736292553	0
45636	"Europe"	"46"	10785	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0	0	0.829627	0	0	13.6481545	0	0	0	0	0	0	1.7390535	0	0	0	9.823626	0	0	0	0	4.6129045	0	12.3873775	0	1.030865	0	0	0.0471185	0	34.147195	0	0	0	0	0	0	6.4997075	0	3.18194	12.0524415	0	0	0	0	0	0	0	0.74	0	0	13.568	0	0	0	0	0	0	1.683	0	0	0	9.638	0	0	0	0	4.28	0	12.082	0	0.8765	0	0	0.045	0	34.093	0	0	0	0	0	0	6.364	0	3.0455	11.697	0	0	0	0	0	0	0	1.5021	0	0	16.0585	0	0	0	0	0	0	2.8415	0	0	0	13.8815	0	0	0	0	7.0022	0	15.5531	0	2.0562	0	0	0.105	0	38.7629	0	0	0	0	0	0	9.0651	0	5.3223	17.2273	0	0	0	0	0	0	0	0.241	0	0	11.3697	0	0	0	0	0	0	0.8089	0	0	0	6.0901	0	0	0	0	2.4768	0	9.792	0	0	0	0	0	0	29.3757	0	0	0	0	0	0	4.0391	0	1.429	7.4605	0	0	0	0	0	0	0	0.536488438639079	0	0	1.84245344934037	0	0	0	0	0	0	0.837825989589823	0	0	0	3.05179971834399	0	0	0	0	2.06176162101022	0	2.29125814388836	0	0.935660267320848	0	0	0.0475260646504692	0	3.57398250309668	0	0	0	0	0	0	1.97081063301865	0	1.56845981475307	3.91795516946439	0	0	0	0	0
45636	"Europe"	"47"	11342	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0	0	0.2820315	0	2.2405645	19.909421	0	0	0	0	0	0	0.4236365	0.999601	0	0	27.8334475	0	0	0	0	2.030559	0	0.184654	0	0	0	0	0.1893635	0	10.4948425	0	0	0	0	0	0	7.4927135	0	22.0494755	5.869695	0	0	0	0	0	0	0	0.251	0	2.12	19.752	0	0	0	0	0	0	0.416	0.8745	0	0	27.7035	0	0	0	0	1.849	0	0.167	0	0	0	0	0.179	0	10.414	0	0	0	0	0	0	7.364	0	21.9435	5.5805	0	0	0	0	0	0	0	0.6622	0	5.1542	23.1959	0	0	0	0	0	0	0.9411	2.0283	0	0	33.5099	0	0	0	0	3.5187	0	0.344	0	0	0	0	0.321	0	13.5471	0	0	0	0	0	0	10.292	0	27.041	9.4055	0	0	0	0	0	0	0	0	0	0	16.7459	0	0	0	0	0	0	0	0	0	0	22.1768	0	0	0	0	0.7379	0	0.055	0	0	0	0	0.081	0	7.5978	0	0	0	0	0	0	4.8629	0	17.3834	2.559	0	0	0	0	0	0	0	0.286002858946222	0	2.21482861046326	2.5582018487814	0	0	0	0	0	0	0.42087565803633	0.881088204444371	0	0	4.391259294478	0	0	0	0	1.22432449079007	0	0.115981391289994	0	0	0	0	0.0974092174569367	0	2.29088938947107	0	0	0	0	0	0	2.14419804683471	0	3.75542734487982	2.71042201100011	0	0	0	0	0
45636	"Europe"	"48"	11622	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0	0	0.2975775	0	1.1177575	2.4893905	0	0	0	0.089447	0	0	0	0.822366	0	0.0198175	51.4334455	0	0	0	0	0	0	0.162675	0	0.28988	0	0	0.1525435	0	7.2538315	0	0	0	0	0	0	1.428107	0	29.110602	5.211051	0	0	0	0.1215235	0	0	0	0.269	0	1.1425	2.4435	0	0	0	0.087	0	0	0	0.6975	0	0.02	51.4425	0	0	0	0	0	0	0.153	0	0.235	0	0	0.147	0	7.1655	0	0	0	0	0	0	1.365	0	29.0435	5.0385	0	0	0	0.107	0	0	0	0.5861	0	2.5123	3.093	0	0	0	0.186	0	0	0	1.542	0	0.044	56.1681	0	0	0	0	0	0	0.2671	0	0.6811	0	0	0.235	0	9.1594	0	0	0	0	0	0	2.2762	0	33.3571	7.8373	0	0	0	0.288	0	0	0	0	0	0	1.931	0	0	0	0	0	0	0	0.223	0	0	46.6562	0	0	0	0	0	0	0.067	0	0	0	0	0.074	0	5.4709	0	0	0	0	0	0	0.6236	0	25.1038	2.8876	0	0	0	0	0	0	0	0.220780483749702	0	1.11186477115179	0.458122684667386	0	0	0	0.0878225859007644	0	0	0	0.700337331028852	0	0.0198321923063447	3.72312226051108	0	0	0	0	0	0	0.0810392809539224	0	0.569513002599647	0	0	0.0633887937835913	0	1.43761387651091	0	0	0	0	0	0	0.665356976745756	0	3.26382534697305	1.94979464687477	0	0	0	0.129075007753489	0
45636	"Europe"	"49"	11895	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0	0.0232695	0.365699	0	2.874872	1.8958325	0	0	0	0	0	0	0	0.6879965	2.817374	0	17.498644	0	0	0	0	1.3533075	0	0.0812525	0	0	0	0	0.0634915	0	12.058449	0	0	0	0	0	0.2237965	1.682446	0	55.6861855	2.6873605	0	0	0	0	0	0	0.022	0.3395	0	2.775	1.88	0	0	0	0	0	0	0	0.5985	2.7785	0	17.401	0	0	0	0	1.2255	0	0.075	0	0	0	0	0.061	0	12.064	0	0	0	0	0	0.209	1.6515	0	55.7275	2.553	0	0	0	0	0	0	0.046	0.649	0	5.1531	2.3401	0	0	0	0	0	0	0	1.2601	4.1693	0	21.0522	0	0	0	0	2.1995	0	0.146	0	0	0	0	0.114	0	14.1562	0	0	0	0	0	0.5251	2.5851	0	60.1457	4.394	0	0	0	0	0	0	0	0.111	0	0.9539	1.4688	0	0	0	0	0	0	0	0.199	1.5727	0	14.0875	0	0	0	0	0.6088	0	0.024	0	0	0	0	0.02	0	9.9325	0	0	0	0	0	0	0.8299	0	51.2801	1.166	0	0	0	0	0	0	0.017182942021035	0.225609559273577	0	1.67602188926716	0.345997534081596	0	0	0	0	0	0	0	0.758590293969546	1.04438128729915	0	2.73192862686329	0	0	0	0	0.779354885121169	0	0.0507045088464397	0	0	0	0	0.0374161985469777	0	1.66275401002311	0	0	0	0	0	0.229689108647026	0.668592606989533	0	3.43697852681489	1.26846774959225	0	0	0	0	0
45636	"Europe"	"50"	12172	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0	0	0.1609985	0.0946785	0	0.6987215	0	0	0	0.285819	0	0	0	1.445116	1.545859	0	0	0	0	0	0	1.799794	0	0	0	0	0	0	0.110341	0	15.5686515	0.8879325	0	0	0	0	5.794673	4.395598	0	54.802613	12.4092445	0	0	0	0	0	0	0	0.144	0.059	0	0.679	0	0	0	0.28	0	0	0	1.312	1.528	0	0	0	0	0	0	1.632	0	0	0	0	0	0	0.106	0	15.5285	0.798	0	0	0	0	5.722	4.285	0	54.8945	12.2245	0	0	0	0	0	0	0	0.39	0.177	0	0.968	0	0	0	0.504	0	0	0	2.4952	2.6896	0	0	0	0	0	0	2.955	0	0	0	0	0	0	0.187	0	18.3018	1.6441	0	0	0	0	7.6263	6.1	0	59.4055	16.603	0	0	0	0	0	0	0	0	0	0	0.457	0	0	0	0.093	0	0	0	0.5744	0.5119	0	0	0	0	0	0	0.7859	0	0	0	0	0	0	0.048	0	12.8839	0.249	0	0	0	0	4.0529	2.806	0	50.2484	8.5196	0	0	0	0	0	0	0	0.171555691177348	0.555460874886355	0	0.202870052168336	0	0	0	0.169172048015962	0	0	0	0.801115801122037	0.879300809777881	0	0	0	0	0	0	0.926906948301395	0	0	0	0	0	0	0.0563349938738559	0	2.12835735640565	0.610718468254796	0	0	0	0	1.43883544221912	1.29313133699689	0	3.61535075238384	3.18046938744613	0	0	0	0	0
45636	"Europe"	"51"	12451	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0	0	0.586524	0.467566	0	0.3410175	0	0	0	0.173737	0	0	0	0.516597	4.752274	0	0.584523	0	0	0	0.265279	0.809371	0	0	0	0	0	0	0.125662	0	14.338055	0	0	0	0	0	0	2.881525	0	57.5851305	16.5727905	0	0	0	0	0	0	0	0.5485	0.3565	0	0.3295	0	0	0	0.17	0	0	0	0.4385	4.674	0	0.561	0	0	0	0.227	0.7125	0	0	0	0	0	0	0.12	0	14.27	0	0	0	0	0	0	2.794	0	57.623	16.3075	0	0	0	0	0	0	0	1.0041	0.746	0	0.521	0	0	0	0.346	0	0	0	1.0621	6.7741	0	1.2391	0	0	0	0.6242	1.5021	0	0	0	0	0	0	0.203	0	16.9119	0	0	0	0	0	0	4.1822	0	62.7781	21.4992	0	0	0	0	0	0	0	0.2129	0.158	0	0.1789	0	0	0	0	0	0	0	0	2.8698	0	0	0	0	0	0	0.213	0	0	0	0	0	0	0.053	0	11.7925	0	0	0	0	0	0	1.7089	0	52.5878	12.064	0	0	0	0	0	0	0	0.328841974124309	0.70814521778286	0	0.136540744399577	0	0	0	0.123809204789447	0	0	0	0.433202439706754	1.49478860592801	0	0.573807267173335	0	0	0	0.293232975546704	0.567109546717377	0	0	0	0	0	0	0.0581361476349346	0	1.96169299399176	0	0	0	0	0	0	0.96772799593277	0	3.92644764921688	3.66950345188575	0	0	0	0	0
